synthetic_raw_id,synthetic_final_id,source_case_id,generation_run_id,generator_name,generator_checkpoint,modality,label_kind,label_channels,rc_policy,noise_type,sampling_method,sampling_steps,eta,crop_size,seed,roi_bbox_available,roi_x_min,roi_x_max,roi_y_min,roi_y_max,roi_z_min,roi_z_max,roi_volume_voxels,lesion_voxels_in_roi,lesion_inside_roi_ratio,nonroi_change_ratio,protected_source_change_ratio,source_seg_change_ratio,brain_mask_overlap_ratio,roi_boundary_mae,roi_boundary_gradient_jump,roi_boundary_p95_jump,z_continuity_score,z_area_smoothness,z_intensity_smoothness,intensity_drift_p1,intensity_drift_p50,intensity_drift_p99,artifact_block_score,et_t1c_contrast_ratio,snfh_t2f_contrast_ratio,snfh_t2w_contrast_ratio,cross_modality_roi_corr,label_modality_alignment_score,source_synth_roi_ssim,label_source_seg_dice,teacher_model,teacher_lesion_count_diff,manual_visual_score,quality_grade,diffusion_quality_decision,diffusion_quality_reason
BraTS-MET-00697-000,BraTS-MET-00697-000,BraTS-MET-00697-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,74,188,35,163,46,88,612864,76144,1.0,,0.0,0.0,1.0,,,,0.9396767914295197,0.9016969799995422,0.9776566028594971,,,,,1.9985929727554321,1.0711092948913574,1.0368127822875977,-0.06373042416158183,1.3688383499781291,,0.5833674418604651,not_run,,,A,accepted_for_training,
BraTS-MET-00698-000,BraTS-MET-00698-000,BraTS-MET-00698-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,124,261,143,224,23,43,221940,6367,1.0,,0.0,0.0,1.0,,,,0.8242499828338623,0.722702145576477,0.9257978200912476,,,,,1.6837687492370605,1.113908290863037,1.1522406339645386,0.06944357406212255,1.3166392246882122,,0.755837811431363,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00700-000,BraTS-MET-00700-000,BraTS-MET-00700-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,72,202,62,194,25,95,1201200,584,1.0,,0.0,0.0,1.0,,,,0.6262342035770416,0.39178580045700073,0.8606826066970825,,,,,1.6644855737686157,1.0527645349502563,0.9514303803443909,0.024690074467446557,1.222893496354421,,0.8682170542635659,not_run,,,A,accepted_for_training,
BraTS-MET-00700-001,BraTS-MET-00700-001,BraTS-MET-00700-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,149,352,104,298,54,146,3623144,2217,1.0,,0.0,0.0,1.0,,,,0.777505487203598,0.6509982943534851,0.9040126800537109,,,,,1.3020515441894531,1.1583760976791382,1.048825740814209,0.06516994858562193,1.1697511275609334,,0.826363155108523,not_run,,,A,accepted_for_training,
BraTS-MET-00700-002,BraTS-MET-00700-002,BraTS-MET-00700-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,57,182,42,197,30,103,1414375,1326,1.0,,0.0,0.0,1.0,,,,0.6587956547737122,0.4232475757598877,0.8943437337875366,,,,,1.450812816619873,1.201453685760498,1.0808922052383423,0.029204079427527715,1.2443862358729045,,0.9484536082474226,not_run,,,A,accepted_for_training,
BraTS-MET-00701-000,BraTS-MET-00701-000,BraTS-MET-00701-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,91,252,84,171,34,67,462231,114393,1.0,,0.0,0.0,1.0,,,,0.8676122426986694,0.7896735668182373,0.9455509185791016,,,,,2.3480348587036133,0.9396059513092041,0.8477532863616943,0.09698273533169682,1.378464698791504,,0.16993160820701517,not_run,,,A,accepted_for_training,
BraTS-MET-00702-000,BraTS-MET-00702-000,BraTS-MET-00702-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,81,183,55,123,20,78,402288,2710,1.0,,0.0,0.0,1.0,,,,0.7497600317001343,0.5747292041778564,0.9247908592224121,,,,,1.3621273040771484,0.9979926943778992,1.0137457847595215,-0.13509849517943176,1.1246219277381897,,0.47495779403489025,not_run,,,A,accepted_for_training,
BraTS-MET-00702-001,BraTS-MET-00702-001,BraTS-MET-00702-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,80,199,71,211,9,82,1216180,41879,1.0,,0.0,0.0,1.0,,,,0.8374749422073364,0.7471338510513306,0.9278160333633423,,,,,1.848159670829773,1.2253682613372803,1.1581827402114868,0.0988273292659773,1.41057022412618,,0.23689639203469035,not_run,,,A,accepted_for_training,
BraTS-MET-00703-001,BraTS-MET-00703-001,BraTS-MET-00703-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,65,104,62,99,20,40,28860,61930,1.0,,0.0,0.0,1.0,,,,0.8921802639961243,0.8246215581893921,0.9597389698028564,,,,,2.662907123565674,0.9827840328216553,1.0204579830169678,-0.042200401817925566,1.5553830464680989,,0.317073833528085,not_run,,,A,accepted_for_training,
BraTS-MET-00704-000,BraTS-MET-00704-000,BraTS-MET-00704-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,178,224,68,203,26,71,279450,326,1.0,,0.0,0.0,1.0,,,,0.5269034206867218,0.3250688910484314,0.7287379503250122,,,,,1.2356067895889282,1.131395936012268,1.0018999576568604,-0.13702096657269341,1.1229675610860188,,0.852112676056338,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00707-000,BraTS-MET-00707-000,BraTS-MET-00707-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,112,116,81,84,27,30,36,22,1.0,,0.0,0.0,1.0,,,,0.6255590915679932,0.5909091234207153,0.660209059715271,,,,,1.1368720531463623,,,0.0528987293054741,1.1368720531463623,,1.0,not_run,,,A,accepted_for_training,
BraTS-MET-00708-000,BraTS-MET-00708-000,BraTS-MET-00708-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,154,232,57,176,41,67,241332,471,1.0,,0.0,0.0,1.0,,,,0.6616059839725494,0.5061728358268738,0.8170391321182251,,,,,1.6957111358642578,1.183296799659729,1.067002296447754,-0.03270467718372808,1.3153367439905803,,0.5919282511210763,not_run,,,A,accepted_for_training,
BraTS-MET-00708-001,BraTS-MET-00708-001,BraTS-MET-00708-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,82,85,105,111,75,78,54,302,1.0,,0.0,0.0,1.0,,,,0.8288171589374542,0.6666666269302368,0.9909676909446716,,,,,1.329048752784729,0.9420058131217957,0.9817141890525818,-0.08801168941942994,1.0842562516530354,,0.1641337386018237,not_run,,,A,accepted_for_training,
BraTS-MET-00709-001,BraTS-MET-00709-001,BraTS-MET-00709-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,92,173,59,180,26,95,676269,68703,1.0,,0.0,0.0,1.0,,,,0.8849530220031738,0.8160569071769714,0.9538491368293762,,,,,1.7650448083877563,1.2523219585418701,1.2464485168457031,0.15876514166804326,1.4212717612584431,,0.2435189446234085,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00710-000,BraTS-MET-00710-000,BraTS-MET-00710-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,89,235,28,266,7,93,2988328,142613,1.0,,0.0,0.0,1.0,,,,0.8773876428604126,0.8087751865386963,0.9460000991821289,,,,,1.8932600021362305,1.403978705406189,1.2810044288635254,0.12323174709229463,1.5260810454686482,,0.3186493831090361,not_run,,,A,accepted_for_training,
BraTS-MET-00711-000,BraTS-MET-00711-000,BraTS-MET-00711-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,143,279,129,272,24,73,952952,6212,1.0,,0.0,0.0,1.0,,,,0.7562623023986816,0.5709327459335327,0.9415918588638306,,,,,1.876968502998352,1.0742663145065308,0.983849823474884,-0.08949995431770232,1.3116948803265889,,0.5889835320840432,not_run,,,A,accepted_for_training,
BraTS-MET-00711-001,BraTS-MET-00711-001,BraTS-MET-00711-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,77,182,53,197,42,106,967680,3073,1.0,,0.0,0.0,1.0,,,,0.7342497408390045,0.5598505139350891,0.9086489677429199,,,,,1.5457837581634521,1.0627503395080566,0.9908038377761841,-0.14292472308526744,1.1997793118158977,,0.6198068717718392,not_run,,,A,accepted_for_training,
BraTS-MET-00712-000,BraTS-MET-00712-000,BraTS-MET-00712-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,81,185,72,163,12,91,747656,15703,1.0,,0.0,0.0,1.0,,,,0.8617592751979828,0.7725726366043091,0.9509459137916565,,,,,1.4466065168380737,1.2751076221466064,1.2713298797607422,0.17919958949043316,1.3310146729151409,,0.5140991672975019,not_run,,,A,accepted_for_training,
BraTS-MET-00712-001,BraTS-MET-00712-001,BraTS-MET-00712-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,81,184,68,159,11,92,759213,24521,1.0,,0.0,0.0,1.0,,,,0.8807990252971649,0.7977266311645508,0.963871419429779,,,,,1.4545223712921143,1.2694120407104492,1.3514505624771118,0.22012614963093804,1.3584616581598918,,0.39773915316257186,not_run,,,A,accepted_for_training,
BraTS-MET-00713-000,BraTS-MET-00713-000,BraTS-MET-00713-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,152,159,79,125,39,91,16744,13,1.0,,0.0,0.0,1.0,,,,0.30560389161109924,0.23076921701431274,0.38043856620788574,,,,,1.4237512350082397,,,0.07277336008900677,1.4237512350082397,,1.0,not_run,,,A,accepted_for_training,
BraTS-MET-00714-000,BraTS-MET-00714-000,BraTS-MET-00714-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,88,154,68,177,14,81,481998,4197,1.0,,0.0,0.0,1.0,,,,0.8487203121185303,0.7415997982025146,0.9558408260345459,,,,,1.3398842811584473,1.2122318744659424,1.136243462562561,0.4234967782658369,1.229453206062317,,0.7171022466758368,not_run,,,A,accepted_for_training,
BraTS-MET-00714-001,BraTS-MET-00714-001,BraTS-MET-00714-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,88,175,40,190,60,89,378450,2132,1.0,,0.0,0.0,1.0,,,,0.8445816338062286,0.777717649936676,0.9114456176757812,,,,,1.5290226936340332,1.310437798500061,1.3153146505355835,-0.12184258168696581,1.3849250475565593,,0.9898128405591092,not_run,,,A,accepted_for_training,
BraTS-MET-00716-000,BraTS-MET-00716-000,BraTS-MET-00716-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,138,269,100,258,22,72,1034900,32376,1.0,,0.0,0.0,1.0,,,,0.7963195145130157,0.6962020397186279,0.8964369893074036,,,,,1.9445284605026245,1.0392953157424927,1.0112082958221436,-0.02301284841899731,1.3316773573557537,,0.3259132862793764,not_run,,,A,accepted_for_training,
BraTS-MET-00717-000,BraTS-MET-00717-000,BraTS-MET-00717-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,74,156,60,149,28,93,474370,3316,1.0,,0.0,0.0,1.0,,,,0.816690057516098,0.7048045992851257,0.9285755157470703,,,,,1.2442597150802612,1.1922945976257324,1.0575861930847168,0.16729289658086477,1.1647135019302368,,0.6401476317408242,not_run,,,A,accepted_for_training,
BraTS-MET-00719-000,BraTS-MET-00719-000,BraTS-MET-00719-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,136,150,253,265,55,61,1008,617,1.0,,0.0,0.0,1.0,,,,0.7246840596199036,0.5396895408630371,0.90967857837677,,,,,1.6879150867462158,1.4142342805862427,1.036561369895935,-0.10275297784197768,1.3795702457427979,,0.8445692883895131,not_run,,,A,accepted_for_training,
BraTS-MET-00721-000,BraTS-MET-00721-000,BraTS-MET-00721-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,96,168,72,162,7,53,298080,23337,1.0,,0.0,0.0,1.0,,,,0.8570050299167633,0.8018474578857422,0.9121626019477844,,,,,1.7147687673568726,1.078762173652649,1.0362986326217651,0.4859670813670849,1.2766098578770955,,0.18854304121710783,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00721-001,BraTS-MET-00721-001,BraTS-MET-00721-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,100,127,70,100,4,64,48600,9327,1.0,,0.0,0.0,1.0,,,,0.8309565186500549,0.7589664459228516,0.9029465913772583,,,,,1.7611923217773438,1.2705488204956055,1.2664284706115723,0.1672303996950871,1.4327232042948406,,0.4333585285966238,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00722-000,BraTS-MET-00722-000,BraTS-MET-00722-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,88,164,60,99,18,42,71136,161,1.0,,0.0,0.0,1.0,,,,0.659235268831253,0.5499999523162842,0.7684705853462219,,,,,1.4935098886489868,1.082581877708435,1.0496171712875366,-0.03740222762879577,1.2085696458816528,,0.7421875,not_run,,,A,accepted_for_training,
BraTS-MET-00723-000,BraTS-MET-00723-000,BraTS-MET-00723-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,92,182,82,164,51,95,324720,861,1.0,,0.0,0.0,1.0,,,,0.6426256895065308,0.4327808618545532,0.8524705171585083,,,,,1.599014163017273,1.1117324829101562,1.0225250720977783,0.11192683442344277,1.2444239060084026,,0.5919869174161897,not_run,,,A,accepted_for_training,
BraTS-MET-00723-001,BraTS-MET-00723-001,BraTS-MET-00723-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,62,194,64,189,16,87,1171500,195,1.0,,0.0,0.0,1.0,,,,0.6164640188217163,0.37298715114593506,0.8599408864974976,,,,,1.4300587177276611,1.1932497024536133,0.8562930226325989,0.1150861234601624,1.1598671476046245,,0.9572192513368984,not_run,,,A,accepted_for_training,
BraTS-MET-00723-002,BraTS-MET-00723-002,BraTS-MET-00723-002,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,78,167,66,202,12,88,919904,280,1.0,,0.0,0.0,1.0,,,,0.6554870307445526,0.42809367179870605,0.8828803896903992,,,,,1.5590332746505737,1.1171268224716187,1.1183273792266846,0.18911948909258505,1.264829158782959,,0.8524590163934426,not_run,,,A,accepted_for_training,
BraTS-MET-00725-000,BraTS-MET-00725-000,BraTS-MET-00725-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,97,158,62,172,30,87,382470,1980,1.0,,0.0,0.0,1.0,,,,0.8004710972309113,0.689017653465271,0.9119245409965515,,,,,1.1163291931152344,1.0801924467086792,1.0256121158599854,-0.06876947640168911,1.0740445852279663,,0.7384517362217267,not_run,,,A,accepted_for_training,
BraTS-MET-00726-000,BraTS-MET-00726-000,BraTS-MET-00726-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,238,250,158,169,68,72,528,710,1.0,,0.0,0.0,1.0,,,,0.7719619572162628,0.7262693643569946,0.817654550075531,,,,,1.671446442604065,1.0392018556594849,0.9050542116165161,-0.02727511416805607,1.205234169960022,,0.5968379446640316,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00727-000,BraTS-MET-00727-000,BraTS-MET-00727-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,139,204,172,243,26,57,143065,6642,1.0,,0.0,0.0,1.0,,,,0.8093363642692566,0.6597095727920532,0.95896315574646,,,,,1.74240243434906,1.1605437994003296,1.0520013570785522,0.44402749673090086,1.318315863609314,,0.6566892506825766,not_run,,,A,accepted_for_training,
BraTS-MET-00728-000,BraTS-MET-00728-000,BraTS-MET-00728-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,121,237,33,232,49,64,346260,2713,1.0,,0.0,0.0,1.0,,,,0.6555818617343903,0.46170884370803833,0.8494548797607422,,,,,1.920274257659912,1.1123483180999756,0.9990860819816589,0.16300653135152,1.3439028859138489,,0.25418275418275416,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00730-000,BraTS-MET-00730-000,BraTS-MET-00730-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,75,244,57,242,25,95,2188550,4618,1.0,,0.0,0.0,1.0,,,,0.7385760247707367,0.555584192276001,0.9215678572654724,,,,,1.5888869762420654,1.1581765413284302,1.0496858358383179,0.05467621311121654,1.2655831178029378,,0.6809483004855755,not_run,,,A,accepted_for_training,
BraTS-MET-00730-001,BraTS-MET-00730-001,BraTS-MET-00730-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,81,243,61,209,21,94,1750248,1899,1.0,,0.0,0.0,1.0,,,,0.6733033359050751,0.49183404445648193,0.8547726273536682,,,,,1.4644464254379272,1.2186179161071777,1.0223075151443481,-0.016918966030770467,1.2351239522298176,,0.6650263620386643,not_run,,,A,accepted_for_training,
BraTS-MET-00732-000,BraTS-MET-00732-000,BraTS-MET-00732-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,61,147,37,133,20,96,627456,86821,1.0,,0.0,0.0,1.0,,,,0.929498553276062,0.8747791647911072,0.9842179417610168,,,,,2.0417516231536865,1.1023039817810059,1.1065647602081299,-0.1441617044111432,1.4168734550476074,,0.5863225596352682,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00732-001,BraTS-MET-00732-001,BraTS-MET-00732-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,65,158,53,163,21,82,624030,9646,1.0,,0.0,0.0,1.0,,,,0.7421121895313263,0.5766022801399231,0.9076220989227295,,,,,2.1670522689819336,1.1651225090026855,1.1124075651168823,-0.11642777046175397,1.4815274477005005,,0.3960758230794812,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00733-000,BraTS-MET-00733-000,BraTS-MET-00733-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,95,168,50,117,60,94,166294,18604,1.0,,0.0,0.0,1.0,,,,0.8156615793704987,0.706432580947876,0.9248905777931213,,,,,1.902464509010315,0.9987496733665466,1.0085769891738892,-0.1366404077061498,1.3032637238502502,,0.28408042796532007,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00734-000,BraTS-MET-00734-000,BraTS-MET-00734-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,61,182,36,181,51,93,736890,29971,1.0,,0.0,0.0,1.0,,,,0.8557620346546173,0.7853607535362244,0.9261633157730103,,,,,1.9623150825500488,1.0376558303833008,1.1223334074020386,0.17832324122149643,1.3741014401117961,,0.2522669621249672,not_run,,,A,accepted_for_training,
BraTS-MET-00737-000,BraTS-MET-00737-000,BraTS-MET-00737-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,130,238,74,250,22,88,1254528,1415,1.0,,0.0,0.0,1.0,,,,0.6991656720638275,0.5013167262077332,0.8970146179199219,,,,,1.5029573440551758,1.1387981176376343,1.0982282161712646,0.2353939144456295,1.2466612259546916,,0.5634517766497462,not_run,,,A,accepted_for_evaluation,
BraTS-MET-00738-000,BraTS-MET-00738-000,BraTS-MET-00738-000,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,91,166,52,173,17,94,698775,58589,1.0,,0.0,0.0,1.0,,,,0.8837704062461853,0.8203705549240112,0.9471702575683594,,,,,1.9948519468307495,1.1963591575622559,1.1952775716781616,0.03350966462684992,1.4621628920237224,,0.14547756587797736,not_run,,,A,accepted_for_training,
BraTS-MET-00738-001,BraTS-MET-00738-001,BraTS-MET-00738-001,run_3104668,g1_missing_t2w_v3,/public/home/zqchen/projects/ECNU_EYU_data/work_space/G1/code/brats2025-latent-ensemble-synthesis-main-v3/training/bbdm/bbdm_3056245/check_points/model_111105.pt,multi_modal,completion,0,,,,,,,42,True,63,176,51,199,25,89,1070336,95798,1.0,,0.0,0.0,1.0,,,,0.8614657819271088,0.7974644899368286,0.9254670739173889,,,,,1.6842013597488403,1.2159651517868042,1.0996832847595215,-0.07992306925021381,1.333283265431722,,0.22647203117623646,not_run,,,A,accepted_for_training,
